,,,,
57,1,регулярный,regular,a1087
58,1,очень странно,very strange,"l401,a1088"
59,1,серьезный,serious,a1089
60,1,фейковые новости,fake news,"a1036,n1246"
61,1,сильное тело,strong body,"a1004,n1070"
62,1,большие мышцы,big muscles,"a1020,n1071.0"
63,1,бицепс,biceps,n1072
64,1,оппоненты,opponents,n1073.0
65,1,Вы идиоты!,You idiots!,"l107,n1074.0"
66,1,исправь это,correct it,"v1059,l108"
67,1,ты можешь переводить (ин.язык),you can translate,"l102,v1163,v1060"
68,1,подерись,fight,v1061
69,1,они отправляют это,they send it,"l106,v1062,l108"
70,1,режь,cut,v1063
71,1,нервозный,nervous,a1056
72,1,интересно,interesting,a1057
73,1,онлайн тест,online test,"a1071,n1380"
74,1,харизматичный мужчина,charismatic man,"a1110,n1120"
75,1,супер брутальный,super brutal,"l404,a1060"
76,1,ассистент,assistant,n1075
77,1,быстрая машина,fast car,"a1021,n1057"
78,1,оригинальный автор,original author,"a1074,n1077"
79,1,профессиональные инструменты,professional instruments,"a1067,n1003.0"
80,1,астронавт,astronaut,n1079
81,1,"подожди, мужик","wait, man","v2070,n1120"
82,1,я люблю деньги,I love money,"l101,v1031,n1254"
83,1,вы любите деньги,you love money,"l107,v1031,n1254"
84,1,мы любим деньги,we love money,"l105,v1031,n1254"
85,1,они любят деньги,they love money,"l106,v1031,n1254"
86,1,маршируй,march,v1129
87,1,сфокусируйся сейчас,focus now,"v1009,o1002"
88,1,продай это,sell it,"v1066,l108"
89,1,дай мне,give me,"v1067,l1101"
90,1,езжай сейчас,go now,"v1160,o1002"
91,1,Плохой мальчик!,Bad boy!,"a1017,n1402"
92,1,оптимальное время,optimal time,"a1062,n1198"
93,1,виртуальная жизнь,virtual life,"a1063,n1197"
94,1,уникальный стиль,unique style,"a1064,n1382"
95,1,реалистичный план,realistic plan,"a1065,n1287"
96,1,красивая дочка,beautiful daughter,"a1131,n1080"
97,1,бандиты,bandits,n1081.0
98,1,"помоги мне, сын","help me, son","v1033,l1101,n1082"
99,1,красивые облака,beautiful clouds,"a1131,n1049.0"
100,1,большие фанаты,big fans,"a1020,n1084.0"
201,2,управляй ресурсами,manage resources,"v2045,n1315.0"
202,2,обсудите это,discuss it,"v2044,l108"
203,2,пни меня,kick me,"v2046,l1101"
204,2,"толкни это, пожалуйста","push it, please","v2047,l108,o1016"
205,2,потрать деньги,spend money,"v2099,n1254"
206,2,уверен?,sure?,a2044
207,2,супер стеснительный,super shy,"l404,a2045"
208,2,здоровая еда,healthy food,"a2046,n1260"
209,2,ясный ум,clear mind,"a2047,n2300"
210,2,смышлёный мальчик,clever boy,"a2048,n1402"
211,2,дорогие шубы,expensive coats,"a2114,n2304.0"
212,2,огромные уши,huge ears,"a2039,n2054.0"
213,2,близкие родственники,close relatives,"a2004,n2088.0"
214,2,длинные руки (от плеча),long arms,"a1011,n2056.0"
215,2,привлекательные глаза,attractive eyes,"a2082,n2057.0"
216,2,сломай это,break it,"v1116,l108"
217,2,я кашляю,I cough,"l101,v2156"
218,2,мы строим дома,we build houses,"l105,v1119,n1171.0"
219,2,мы проигрываем,we lose,"l105,v2158"
220,2,вы истекаете кровью,you bleed,"l107,v2141"
221,2,"докажи мне, (что) я неправ",prove me wrong,"v2050,l1101,a2054"
222,2,ограничивай время,limit time,"v2049,n1198"
223,2,одевайте малышей,dress babies,"v2051,n1121.0"
224,2,пообещай мне,promise me,"v2052,l1101"
225,2,я обращаюсь,I address,"l101,v2053"
226,2,супер простенький,super simple,"l404,a2049"
227,2,добрая женщина,kind woman,"a2050,n1111"
228,2,тяжелая сумка,heavy bag,"a2051,n1043"
229,2,смешные рассказы,funny stories,"a2052,n1396.0"
230,2,будь молчаливым,be silent,"v1157,a2053"
231,2,сухой рот,dry mouth,"a2015,n2058"
232,2,голые плечи,naked shoulders,"a2077,n2059.0"
233,2,маленькие головы,small heads,"a2002,n2060.0"
234,2,сломанный зуб,broken tooth,"a2072,n2061"
235,2,слабые спины,weak backs,"a2018,n2062.0"
236,2,мы соглашаемся,we agree,"l105,v2066"
237,2,я держу (храню) секреты,I keep secrets,"l101,v2006,n1294.0"
238,2,они сто́ят 25 долларов,they cost 25 dollars,"l106,v2037,a1189,n1448.0"
239,2,вы сдавливаете это,you press it,"l107,v2162,l108"
240,2,ты кусаешься,you bite,"l102,v2012"
241,2,аплодируйте мне,applaud me,"v2054,l1101"
242,2,сравни людей,compare people,"v2055,n1202"
243,2,мечтайте о большом,dream big,"v2056,a1020"
244,2,защищайте меня,protect me,"v2057,l1101"
245,2,ты пахнешь хорошо,you smell good,"l102,v2058,a1012"
246,2,неправильно,wrong,a2054
247,2,нежное прикосновение,gentle touch,"a2055,n1225"
248,2,прекрасно,fine,a2056
249,2,оставайтесь спокойными,stay calm,"v2147,a2057"
250,2,гордые люди,proud people,"a2058,n1202"
251,2,холодные ступни,cold feet,"a1015,n2063.0"
252,2,сухие губы,dry lips,"a2015,n2064.0"
253,2,тяжелый вес,heavy weight,"a2051,n2065"
254,2,длинные ноги,long legs,"a1011,n2066.0"
255,2,здоровый позвоночник,healthy spine,"a2046,n2067"
256,2,привлекай фанатов,attract fans,"v2059,n1084.0"
257,2,предложи мне,offer me,"v2060,l1101"
258,2,присоединяйся ко мне,join me,"v2061,l1101"
259,2,продвигай услуги,promote services,"v2062,n1401.0"
260,2,обслужи гостей,serve guests,"v2063,n1459.0"
261,2,офигенно,awesome,a2059
262,2,жестокая шутка,cruel joke,"a2060,n1301"
263,2,горький шоколад,bitter chocolate,"a2061,n1430"
264,2,бесшумная комната,silent room,"a2062,n1179"
265,2,нищие люди,broke people,"a2063,n1202"
266,2,сильная грудная мышца,strong chest,"a1004,n2068"
267,2,длинные ногти,long nails,"a1011,n2069.0"
268,2,жирный живот,fat belly,"a2005,n2070"
269,2,красные щеки,red cheeks,"a1024,n2071.0"
270,2,сломанная челюсть,broken jaw,"a2072,n2072"
271,2,"прости меня, мужик","forgive me, man","v2016,l1101,n1120"
272,2,я выбираю пиццу,I choose pizza,"l101,v2020,n1132"
273,2,вы рвете документы,you tear documents,"l107,v2024,n1455.0"
274,2,мы бросаем мячи,we throw balls,"l105,v2025,n1058.0"
275,2,они болят,they hurt,"l106,v2159"
276,2,сломанная кружка,broken mug,"a2072,n2129"
277,2,следуй за мной сейчас,follow me now,"v2065,l1101,o1002"
278,2,соглашайся со мной,agree with me,"v2066,o1012,l1101"
279,2,спорь со мной,argue with me,"v2067,o1012,l1101"
280,2,обними меня сейчас,hug me now,"v2069,l1101,o1002"
281,2,везучий мальчик,lucky boy,"a2064,n1402"
282,2,истинный мужчина,true man,"a2065,n1120"
283,2,скромный человек,humble person,"a2066,n2087"
284,2,дурацкая ошибка,foolish mistake,"a2067,n2230"
285,2,мягкая подушка (головная),soft pillow,"a2068,n2033"
286,2,черные усы,black moustache,"a1030,n2073"
287,2,короткие бороды,short beards,"a1003,n2074.0"
288,2,длинная шея,long neck,"a1011,n2075"
289,2,теплые ладони,warm palms,"a2021,n2076.0"
290,2,горькие слезы,bitter tears,"a2061,n2077.0"
391,3,левый локоть,left elbow,"a1272,n3055"
392,3,глубокое ранение,deep wound,"a2020,n3056"
393,3,уродливые синяки,ugly bruises,"a1052,n3057.0"
394,3,человеческий мозг,human brain,"n2102,n3058"
395,3,плоская грудь (женская),flat breast,"a3023,n3059"
396,3,Земля,Earth,n3225
397,3,темное небо,dark sky,"a2006,n3226"
398,3,долгое путешествие,long journey,"a2132,n3222"
399,3,креативный способ,creative way,"a1102,n3223"
400,3,сногсшибательный вид,stunning view,"a3122,n2219"
401,3,вы никогда не защищаетесь,you never defend,"l107,o1005,v3039"
402,3,мы существуем сегодня,we exist today,"l105,v3196,o1003"
403,3,разоблачи преступления,expose crimes,"v3041,n3229.0"
404,3,впечатли людей,impress people,"v3042,n1202"
405,3,учитывай ошибки,include mistakes,"v3043,n2230.0"
406,3,тревожные мысли,anxious thoughts,"a3044,n2237.0"
407,3,не так,wrong,a3045
408,3,грандиозная свадьба,grand wedding,"a3046,n3203"
409,3,целая толпа,whole crowd,"a3047,n2107"
410,3,одинокий остров,lonely island,"a3048,n3113"
411,3,левая почка,left kidney,"a1272,n3060"
412,3,здоровая печень,healthy liver,"a2046,n3061"
413,3,второй позвонок,second vertebra,"a3141,n3062"
414,3,милая стрижка,nice haircut,"a2031,n3063"
415,3,слабые колени,weak knees,"a2018,n3064.0"
416,3,неправильное решение (проблемы),wrong solution,"a2054,n3219"
417,3,серьезный вред,serious harm,"a1089,n3262"
418,3,спокойный разум,calm mind,"a2057,n3259"
419,3,центральная точка,central point,"a1073,n3260"
420,3,35 градусов,35 degrees,"a1199,n3258.0"
421,3,окружай врагов,surround enemies,"v3044,n2108.0"
422,3,они угрожают жизни,they threaten life,"l106,v3045,n1197"
423,3,развлекай гостей,entertain guests,"v3046,n1459.0"
424,3,ты перебиваешь меня,you interrupt me,"l102,v3047,l1101"
425,3,мы жертвуем свободой,we sacrifice freedom,"l105,v3048,n2208"
426,3,ужасная игра,terrible game,"a2091,n1300"
427,3,полная луна,full moon,"a3050,n2288"
428,3,прелестная девочка,pretty girl,"a3051,n1403"
429,3,красивый мужчина,handsome man,"a3052,n1120"
430,3,прозрачное платье,transparant dress,"a3053,n1046"
431,3,широкие крылья,wide wings,"a3028,n3065.0"
432,3,бедные сироты,poor orphans,"a1010,n3066.0"
433,3,талантливый любитель,talented amateur,"a1107,n3067"
434,3,глупый качок,stupid beefcake,"a1039,n3068"
435,3,сильные характеры,strong characters,"a1004,n3080.0"
436,3,поймай в ловушку преступников,trap criminals,"v3049,n1114.0"
437,3,"поспеши, малыш","rush, baby","v3050,n1121"
438,3,я разочаровываю вас,I dissapoint you,"l101,v3018,l107"
439,3,ты портишь меня,you spoil me,"l102,v3052,l1101"
440,3,я обожаю вас,I adore you,"l101,v3053,l107"
441,3,волнующие новости,exciting news,"a3054,n1246"
442,3,выдающиеся люди,outstanding people,"a3080,n1202"
443,3,срочное сообщение,urgent message,"a3056,n1297"
444,3,щедрый подарок,generous gift,"a3057,n2025"
445,3,совокупная стоимость,total cost,"a3058,n2261"
446,3,длинный рукав,long sleeve,"a1011,n3069"
447,3,"моргай, придурок","blink, jerk","v3223,n3070"
448,3,"расслабься, чувак","chill, dude","v3194,n3071"
449,3,смешные бéлки,funny squirrels,"a2052,n3100.0"
450,3,реальный чудак,real freak,"a1035,n3073"
451,3,шустрые движения,quick movements,"a2043,n3248.0"
452,3,жуткая спешка,awful hurry,"a2099,n3252"
453,3,раннее начало,early beginning,"a3014,n3247"
454,3,огромная разница,huge difference,"a2039,n3244"
455,3,высокая степень,high degree,"a2028,n3242"
456,3,определи обязанности,define duties,"v3054,n3214.0"
457,3,вмажь мне,punch me,"v3055,l1101"
458,3,мы доверяем тебе,we trust you,"l105,v3056,l102"
459,3,накрой это,cover it,"v3057,l108"
460,3,они закапывают это,they bury it,"l106,v3058,l108"
461,3,полный урок (на 100% завершён),complete lesson,"a3059,n2220"
462,3,очевидная причина,obvious reason,"a3060,n2285"
463,3,предыдущий год,previous year,"a3061,n2249"
464,3,отчаянная борьба (усилия),desperate struggle,"a3062,n3206"
465,3,славный день,glorious day,"a3063,n1379"
466,3,известный призрак,famous ghost,"a2073,n3074"
467,3,школьные сплетни,school gossip,"n1193,n3204"
468,3,"Привет, приятель!","Hi, buddy!","o1014,n3076"
469,3,свирепые пришельцы,savage aliens,"a3104,n3077.0"
470,3,вредные хулиганы,mean bullies,"a3034,n3078.0"
