,,,,
203,2,маленькая надежда,little hope,"a1025,n2170"
204,2,низкие голоса,low voices,"a2029,n2081.0"
205,2,острый язык,sharp tongue,"a2035,n2082"
206,2,напуганный ребенок,scared child,"a2069,n2101"
207,2,я беседую с вами,I chat with you,"l101,v2075,o1012,l107"
208,2,прикажи мне,order me,"v2076,l1101"
209,2,заплати сейчас,pay now,"v2077,o1002"
210,2,"послушай, мальчик","listen, boy","v2078,n1402"
211,2,супер взволнован,super excited,"l404,a2074"
212,2,корректный ответ,correct answer,"a1082,n2214"
213,2,потерянные ключи,lost keys,"a2076,n2022.0"
214,2,голое тело,naked body,"a2077,n1070"
215,2,сложный вопрос,difficult question,"a2079,n2233"
216,2,местный госслужащий,local official,"a1134,n2083"
217,2,разные стили,different styles,"a2071,n1382.0"
218,2,бедные тети,poor aunts,"a1010,n2085.0"
219,2,богатый дядя,rich uncle,"a1008,n2086"
220,2,современные холодильники,modern fridges,"a2084,n2139.0"
221,2,ужасный базар,terrible market,"a2091,n2140"
222,2,ненавижу тебя!,hate you,"v2073,l102"
223,2,"Привет, незнакомцы!","Hi, strangers!","o1014,n2104.0"
224,2,ты решаешь (что-то сделать),you decide,"l102,v2154"
225,2,вы растете,you grow,"l107,v2143"
226,2,подготовь уроки,prepare lessons,"v2079,n2220.0"
227,2,обыщи меня,search me,"v2080,l1101"
228,2,направь свет,direct light,"v2081,n2160"
229,2,освободи рабов,free slaves,"v2082,n3081.0"
230,2,поторопись сейчас,hurry now,"v2083,o1002"
231,2,сложное задание,difficult task,"a2079,n2251"
232,2,ревнивая жена,jealous wife,"a2080,n1119"
233,2,привлекательные женщины,attractive women,"a2082,n1111.0"
234,2,основная идея,general idea,"a2083,n1269"
235,2,современный дизайн,modern design,"a2084,n1205"
236,2,"уважай меня, дурак","respect me, fool","v2040,l1101,n2094"
237,2,дружелюбная медсестра,friendly nurse,"a1126,n2089"
238,2,граждане паникуют,citizens panic,"n2090.0,v1127"
239,2,высокий паренек,tall guy,"a2032,n2091"
240,2,иностранный шпион,foreign spy,"a2128,n2092"
241,2,известные люди,famous people,"a2073,n1202"
242,2,предупреди людей,warn people,"v2085,n1202"
243,2,спаси меня,save,"v2086,l1101"
244,2,закажи пиццу,order pizza,"v2087,n1132"
245,2,желаю тебе везения,wish you luck,"v2088,l102,n2195"
246,2,полезные привычки,useful habits,"a2085,n2217.0"
247,2,прошлая неделя,past week,"a2086,n3231"
248,2,оставь меня одного (в одиночестве),leave me alone,"v2004,l1101,a2087"
249,2,обычное место,usual place,"a2088,n2147"
250,2,совершенная реакция,perfect reaction,"a2089,n1289"
251,2,белое привидение,white ghost,"a1027,n2093"
252,2,Глупые дураки!,Stupid fools!,"a1039,n2094.0"
253,2,"ответьте мне, шеф","answer me, chief","v2042,l1101,n2095"
254,2,талантливый ребенок,talented child,"a1107,n2101"
255,2,строгие судьи,strict judges,"a3027,n2097.0"
256,2,навещай друзей,visit friends,"v2089,n1110.0"
257,2,сохрани документы,save documents,"v2090,n1455.0"
258,2,укажи путь мне,guide me,"v2091,l1101"
259,2,воруй деньги,steal money,"v2097,n1254"
260,2,ты делаешь больно женщинам,you hurt women,"l102,v2031,n1111.0"
261,2,важный вопрос,important question,"a2090,n2233"
262,2,ужасные новости,terrible news,"a2091,n1246"
263,2,общая проблема,common problem,"a2092,n1290"
264,2,похожий ответ,similar answer,"a2093,n2214"
265,2,страшное чувство,horrible feeling,"a2094,n2286"
266,2,сумасшедшие близнецы,crazy twins,"a1002,n2098.0"
267,2,смышлёный вор,clever thief,"a2048,n2099"
268,2,шумный сосед,noisy neighbor,"a2041,n2100"
269,2,бедный ребенок,poor child,"a1010,n2101"
270,2,слабые люди (как вид),weak humans,"a2018,n2102.0"
271,2,поймай это,catch it,"v2171,l108"
272,2,прокатитесь на лошадях,ride horses,"v2095,n2109.0"
273,2,покрасьте стены,paint walls,"v2170,n2149.0"
274,2,ты смущаешь меня,you embarrass me,"l102,v2092,l1101"
275,2,прилепи это,stick it,"v2098,l108"
276,2,честное мнение,honest opinion,"a2095,n2242"
277,2,будь осторожен с животными,be careful with animals,"v1157,a2096,o1012,n1124.0"
278,2,точная дата,exact date,"a2097,n1316"
279,2,болезненная операция,painful operation,"a2098,n1267"
280,2,серьезная авария,serious accident,"a1089,n2238"
281,2,реальный трус,real coward,"a1035,n2103"
282,2,опасные незнакомцы,dangerous strangers,"a2118,n2104.0"
283,2,реальные навыки,real skills,"a1035,n2223.0"
284,2,храбрый охранник,brave guard,"a2011,n2106"
285,2,шумная толпа,noisy crowd,"a2041,n2107"
286,2,"Пока, ребята!","Bye, guys!","o1015,n2091.0"
287,2,ты выглядишь смелым,you look brave,"l102,v1152,a2023"
288,2,они прибывают завтра,they arrive tomorrow,"l106,v2155,o1004"
289,2,ты становишься жестким,you become tough,"l102,v2014,a2026"
290,2,мы забываем слова,we forget words,"l105,v2021,n2258.0"
391,3,я исцеляю людей,I heal people,"l101,v3059,n1202"
392,3,найми меня,hire me,"v3060,l1101"
393,3,они восхищаются вами,they admire you,"l106,v3036,l107"
394,3,подбери цвета,pick colors,"v3062,n1385.0"
395,3,ты пугаешь меня,you scare me,"l102,v3063,l1101"
396,3,преднамеренная ошибка,deliberate mistake,"a3064,n2230"
397,3,нелепый вопрос,ridiculous question,"a3065,n2233"
398,3,отличный выбор,excellent choice,"a3066,n2279"
399,3,удачливый человек,fortunate person,"a3067,n2087"
400,3,впечатляющая речь,impressive speech,"a3068,n2232"
401,3,типичные лицемеры,typical hypocrites,"a1085,n3079.0"
402,3,преданный раб,loyal slave,"a2038,n3081"
403,3,иностранное государство,foreign government,"a2128,n3082"
404,3,активные участники,active participants,"a1097,n3083.0"
405,3,длинные выходные,long weekend,"a1011,n2235"
406,3,я обращаюсь с тобой с уважением,I treat you with respect,"l101,v3065,l102,o1012,n2184"
407,3,объедини людей,unite people,"v3066,n1202"
408,3,я слышу голоса,I hear voices,"l101,v2028,n2081.0"
409,3,ты предаешь меня,you betray me,"l102,v3070,l1101"
410,3,уважительная манера,respectful manner,"a3069,n1351"
411,3,необходимые документы,necessary documents,"a3070,n1455.0"
412,3,немедленная помощь,immediate help,"a3071,n1262"
413,3,уязвимый человек,vulnerable person,"a3072,n2087"
414,3,известная знаменитость,famous celebrity,"a2073,n3085"
415,3,грубый официант,rude waiter,"a3009,n3087"
416,3,опасные русалки,dangerous mermaids,"a2118,n3088.0"
417,3,теплое объятие,warm hug,"a2021,n3235"
418,3,длинная очередь,long line,"a1011,n3236"
419,3,ты заслуживаешь любовь,you deserve love,"l102,v3038,n1224"
420,3,огорчающие новости,frustrating news,"a3075,n1246"
421,3,очаровательный голос,adorable voice,"a3076,n2081"
422,3,раздражающий шум,annoying noise,"a3077,n2292"
423,3,замечательный рассказ,remarkable story,"a3078,n1396"
424,3,смешной персонаж,funny character,"a2052,n3086"
425,3,гигантский орёл,giant eagle,"n1098,n3091"
426,3,дикие совы,wild owls,"a3021,n3092.0"
427,3,злой муравей,angry ant,"a1001,n3093"
428,3,крошечная улитка,tiny snail,"a2037,n3094"
429,3,ты оскорбляешь нас,you insult us,"l102,v3075,l1102"
430,3,я желаю знать это,I desire to know it,"l101,v3076,x01v1074,v1074,l108"
431,3,ты льстишь мне,you flatter me,"l102,v3077,l1101"
432,3,громадная толпа,enormous crowd,"a3079,n2107"
433,3,выдающийся талант,outstanding talent,"a3080,n1458"
434,3,усложненная ситуация,complicated situation,"a3081,n1363"
435,3,зеленая ящерица,green lizard,"a1005,n3095"
436,3,уставшие верблюды,tired camels,"a1132,n3096.0"
437,3,коричневый хомяк,brown hamster,"a1031,n3097"
438,3,мертвый таракан,dead cockroach,"a1054,n3098"
439,3,гепарды бегают,cheetahs run,"n3099.0,v1138"
440,3,ты убеждаешь нас,you convince us,"l102,v3080,l1102"
441,3,опиши это,describe it,"v3081,l108"
442,3,я уговариваю соседей,I persuade neighbors,"l101,v3082,n2100.0"
443,3,напомни мне,remind me,"v3083,l1101"
444,3,отвратительный запах,disgusting smell,"a3085,n3232"
445,3,мирный протест,peaceful protest,"a3086,n1461"
446,3,мощная речь,powerful speech,"a3087,n2232"
447,3,недавние события,recent events,"a3088,n2216.0"
448,3,близкие отношения,close relationships,"a2004,n3200.0"
449,3,дикая лиса,wild fox,"a3021,n3101"
450,3,дикий олень,wild deer,"a3021,n3102"
451,3,симпатичный щенок,cute puppy,"a3025,n3103"
452,3,отличные печи,excellent ovens,"a3066,n3104.0"
453,3,я испытываю боль,I experience pain,"l101,v3171,n3154"
454,3,мы поддерживаем вас,we support you,"l105,v3087,l107"
455,3,они всегда выживают,they always survive,"l106,o1001,v3088"
456,3,невероятное путешествие,incredible journey,"a3089,n3222"
457,3,успешный человек,successful person,"a3090,n2087"
458,3,прискорбный выбор,unfortunate choice,"a3091,n2279"
459,3,удивительный мир,wonderful world,"a3092,n1175"
460,3,обоснованная цена,reasonable price,"a3093,n2252"
461,3,яблочный уксус,apple vinegar,"n1142,n3105"
462,3,свежие арбузы,fresh watermelons,"a1016,n3106.0"
463,3,(жарящая) сковородка,(frying) pan,n3107
464,3,пустая скамейка,empty bench,"a3126,n3108"
465,3,местные кладбища,local cemeteries,"a1134,n3109.0"
466,3,автомобильная авария,car crash,"n1057,n3215"
467,3,старые кресла,old armchairs,"a1014,n3001.0"
468,3,громкие выстрелы,loud shots,"a2030,n3208.0"
469,3,яркая искра,bright spark,"a3016,n3211"
470,3,мы забываем впечатления,we forget impressions,"l105,v2021,n3192.0"
